genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Pop,Adel Tawil,Lieder,2013,Auf Sand gebaut,2010,256755,Auf Sand gebaut by Adel Tawil,"{'year': 2013, 'month': 11, 'day': 8}","November 8, 2013","{'unreviewed_annotations': 0, 'hot': False}","Auf Sand gebaut Lyrics

Es fällt immer wieder Wasser
Auf die Stadt
Und Sie hören meine Warnung nicht
Und sie sehen meine Tränen nicht
Vor lauter Regen im Gesicht
Und Sie glauben mir nicht

Nichts als Gewalt, nichts als Lügen und Not
Wenn der große Regen kommt, wird der Horizont rot
Das Wasser dieser Welt war schon lang vor uns hier
Und wird noch da sein, wenn der letzte von uns irgendwo erfriert
Es wird sein in den Wolken, wird sein in der See
Es wird regnen, es wird schäumen, sanft sinkender Schnee
Das Meer beginnt zu rauschen, Wellen werden weiß und kochen
Die ersten Fische kommen an Land gekrochen
Sag mir, wohin willst du gehen, wenn der Regen fällt
Und das Land im Morast versinkt?
Was willst du tun, wenn die ganze Welt in der ewigen Flut ertrinkt?
Wohin willst du gehen, wenn kein Land mehr bleibt
Nur noch Wasser so weit man schaut?
Was willst du tun, wenn du endlich weißt, deine Welt war auf Sand gebaut?
Deine Welt war auf Sand gebaut
Aber du hast es nicht durchschaut

Wir sähten dunklen Rauch in den Wind hinauf
Und ernten einen Sturm, der löst alles auf
Selbst unsere beste Technik, egal wie neu sie ist
Nützt nichts, wenn der Himmel blitzbeleuchtet ist
In jeder Himmelsrichtung nur Regen in Sicht
Die ersten schweren Tropfen fallen schon gegen das Licht
Wolken ballen sich zusammen am Horizont
Kein Turm ist hoch genug, wenn die Sintflut kommt

Sag mir, wohin willst du gehen, wenn der Regen fällt
Und das Land im Morast versinkt?
Was willst du tun, wenn die ganze Welt in der ewigen Flut ertrinkt?
Wohin willst du gehen, wenn kein Land mehr bleibt
Nur noch Wasser so weit man schaut?
Was willst du tun, wenn du endlich weißt, deine Welt war auf Sand gebaut?
Deine Welt war auf Sand gebaut
Aber du hast es nicht durchschaut
You might also like
Deine Welt war auf Sand gebaut
Aber du hast es nicht durchschaut
Werd Teil der Rock Genius-Community!Embed"
Pop,Adel Tawil,Lieder,2013,Schnee,2010,256756,Schnee by Adel Tawil,"{'year': 2013, 'month': 11, 'day': 8}","November 8, 2013","{'unreviewed_annotations': 0, 'hot': False}","Schnee Lyrics

Ich komm zurück in die Stadt, ich bin hier geboren
Ich hing hier tausendmal am Bahnhof und im Kino davor
Und auch der Döner an der Ecke ist immer noch da
Ich geh durch die Straßen, wo mich niemand mehr kennt
Mir ist alles so vertraut und dennoch so fremd
Ich denk, ich seh dich dahinten, doch es ist nicht wahr

Und dann fängt es an zu schneien
Die Stadt wird plötzlich still
Und mir fällt so viel ein
Was ich dir noch sagen will
Aber jetzt bist du weg
Egal was ich auch tu'
Jetzt bist du weg
Und der Schnee deckt alles zu
Dort drüben am Fluss hab ich mir geschworen
Meine Zukunft liegt woanders, ich hab hier nichts verloren
Doch du hast nur gelacht und mich einfach geküsst
Du sagst es zu mir: „Hey, nimm mich mit!“
Du hattest sowas wildes im Blick
Ich hör noch deine Stimme, wo immer du auch bist

Und dann fängt es an zu schneien
Die Stadt wird plötzlich still
Und mir fällt so viel ein
Was ich dir noch sagen will
Aber jetzt bist du weg
Egal was ich auch tu'
Jetzt bist du weg
Und der Schnee deckt alles zu


Und dann fängt es an zu schneien
Die Stadt wird plötzlich still
Und mir fällt so viel ein
Was ich dir noch sagen will
Aber jetzt bist du weg
Egal was ich auch tu'
Jetzt bist du weg
Und der Schnee deckt alles zu
You might also likeWerd Teil der Rock Genius-Community!1Embed"
Pop,Adel Tawil,Lieder,2013,Dunkelheit,2010,256757,Dunkelheit by Adel Tawil (Ft. Jasmin Tawil),"{'year': 2013, 'month': 11, 'day': 8}","November 8, 2013","{'unreviewed_annotations': 0, 'hot': False}","Dunkelheit Lyrics

Ich teil mit dir den größten Moment
Ich teil mit dir die dunkelste Stunde
Ich bin der, der dich wirklich kennt
Ich geh mit dir vor die Hunde
Draußen bringst du alle zum Lachen
Doch im Badezimmer hör ich dich weinen
Ich trag' mit dir dein tiefstes Leiden
Ich folge dir in die Dunkelheit
Seite an Seite, Schritt für Schritt
Ich folge dir in die Dunkelheit
Wo immer du auch hingehst, ich geh mit
Ich folge dir in die Dunkelheit
Wir finden hier raus, auch ohne Licht
Ich halt dich fest in der Dunkelheit
Bis ein neuer Tag anbricht

Warum kannst du nicht mehr lachen?
Teil mit mir dein letztes Geheimnis
Ich würde wirklich alles machen
Damit du wieder frei bist
Denn für mich bist du Unendlichkeit
Nichts wird uns trennen
Nicht das Leben und auch nicht die Zeit
Wir bleiben zusammen

Ich folge dir in die Dunkelheit
Seite an Seite, Schritt für Schritt
Ich folge dir in die Dunkelheit
Wo immer du auch hingehst, ich geh mit
Ich folge dir in die Dunkelheit
Wir finden hier raus, auch ohne Licht
Ich halt dich fest in der Dunkelheit
Bis ein neuer Tag anbricht
You might also like
Komm mit mir aus der Dunkelheit
Ans Licht, ans Licht, ans Licht
Komm mit mir aus der Dunkelheit
Ans Licht, ans Licht, ans Licht
Komm mit mir aus der Dunkelheit
Ans Licht, ans Licht, ans Licht
Komm mit mir aus der Dunkelheit
Ans Licht, ans Licht, ans Licht
Komm mit mir aus der DunkelheitEmbed"
Pop,Adel Tawil,Lieder,2013,Neujahr,2010,257168,Neujahr by Adel Tawil,"{'year': 2013, 'month': 11, 'day': 8}","November 8, 2013","{'unreviewed_annotations': 0, 'hot': False}","Neujahr Lyrics

Wo werd ich sein in einem Jahr?
Bist du dann noch für mich da?
Wir haben uns tief in die Augen geschaut
Wieso haben wir uns nicht mehr getraut?
Wie oft sind wir glücklich aufgewacht?
Haben wir uns wirklich alles gesagt?
Warum haben wir nicht mehr Liebe gemacht?
Wann haben wir nur an uns gedacht?
Egal, was morgen ist und was gestern war
Das ist der letzte Tag vom neuen Jahr
Wir sind hier und das war's wert
Und über uns das Feuerwerk
Wir sehen uns wieder
Am letzten Tag im neuen Jahr

Werden wir uns lieben oder Freunde sein?
Können wir uns unsere Fehler verzeihen?
Waren wir jemals schon so weit?
Was hält das Leben für uns noch bereit?
Können wir nochmal von vorne anfangen
Oder ist es vorbei bevor es begann?
Warum haben wir nicht mehr Liebe gemacht?
Wann haben wir nur an uns gedacht?

Egal, was morgen ist und was gestern war
Das ist der letzte Tag vom neuen Jahr
Wir sind hier und das war's wert
Und über uns das Feuerwerk
Wir sehen uns wieder
Am letzten Tag im neuen Jahr
You might also like
Hebt eure Gläser in die Luft
Auf das heut' nichts mehr besser werden muss
Hebt alle die Gläser in die Luft
Auf das heut' nichts mehr besser werden muss
Hebt eure Gläser in die Luft
Auf das heut' nichts mehr besser werden muss
Hebt eure Gläser in die Luft
Auf das heut' nichts mehr besser werden muss

Egal, was morgen ist und was gestern war
(Hebt eure Gläser in die Luft
Auf das heut' nichts mehr besser werden muss)
Das ist der letzte Tag vom neuen Jahr
(Hebt eure Gläser in die Luft
Auf das heut' nichts mehr besser werden muss)
Wir sind hier und das war's wert
Und über uns das Feuerwerk
Wir sehen uns wieder
Am letzten Tag im neuen JahrEmbed"
Pop,Andreas Bourani,Hey,2014,Wieder am Leben,2010,2258550,Wieder am Leben by Andreas Bourani,,,"{'unreviewed_annotations': 0, 'hot': False}","Wieder am Leben LyricsIch nehm' die Kisten voll mit alten Plänen
Ich schmeiß sie weg, alles muss raus
Schüttel den Staub aus meinem Jacket
Und seh' fast wieder wie ein Lebewesen aus
Meine Belohnung bin ich los
Ich komm' voran mit jedem kleinen Schritt
Und die Welt wird wieder groß
Ich spring auf und dreh' mich mit
Es vibriert in allen Sinnen
Ich saug' das ganze Universum um mich auf
Und die Orchester sollen spielen
Ich bin wieder am Leben
Zeit neue Wege zu geh'n
Ich hab soviel zu geben
Trag in mir Kraft für zehn
Ich bin wieder am Leben
Manchmal muss so ein Beben eben sein
Und wieder rollt mein rollender Stein
Endlich Schluss mit der Grübelei
Die Sonne knallt und ich fühl' mich wieder frei
Ich bin zurück um zu gewinnen
Mit Energie die man für zehn Leben braucht
Und die Orchester sollen spielen
Ich bin wieder am Leben
Zeit neue Wege zu geh'n
Ich hab soviel zu geben
Trag in mir Kraft für zehn
Kraft für zehn
Sie soll'n in hundert Jahren noch davon reden
Ich umarm den Himmel und zünd' tausend Raketen
Lass eine Million Sterne glüh'n
Und alles wird beben
Ich küss' die Welt auf ihren vollen Mund
Tanze, als würde ich schweben
You might also likeIch bin wieder am Leben
Ich bin wieder am Leben
Zeit neue Wege zu geh'n
Ich hab soviel zu geben
Trag in mir Kraft für zehn
Ich bin wieder am Leben
Wieder am Leben
Ich bin wieder am Leben
Wieder am LebenEmbed"
Pop,Andreas Bourani,Hey,2014,Auf uns,2010,447075,Auf Uns by Andreas Bourani,,,"{'unreviewed_annotations': 11, 'hot': False, 'pageviews': 31800}","Auf Uns Lyrics
Wer friert uns diesen Moment ein
Besser kann es nicht sein
Denkt an die Tage, die hinter uns liegen
Wie lang wir Freude und Tränen schon teilen
Hier geht jeder für jeden durchs Feuer
Im Regen stehen wir niemals allein
Und solange unsere Herzen uns steuern
Wird das auch immer so sein

Ein Hoch auf das, was vor uns liegt
Dass es das Beste für uns gibt
Ein Hoch auf das, was uns vereint
Auf diese Zeit (Auf diese Zeit)
Ein Hoch auf uns (uns)
Auf dieses Leben
Auf den Moment
Der immer bleibt
Ein Hoch auf uns (uns)
Auf jetzt und ewig
Auf einen Tag
Unendlichkeit

Wir haben Flügel, schwör'n uns ewige Treue
Vergolden uns diesen Tag
(One Love) Ein Leben lang ohne Reue
Vom ersten Schritt bis ins Grab


Ein Feuerwerk aus Endorphinen
Ein Feuerwerk zieht durch die Welt
So viele Lichter sind geblieben
Ein Augenblick, der uns unsterblich macht
Unsterblich macht

You might also likeEin Hoch auf uns
Ein Feuerwerk aus Endorphinen
Ein Hoch auf uns
Ein Feuerwerk zieht durch die Welt
Ein Hoch auf uns
So viele Lichter sind geblieben
Auf uns8Embed"
Pop,Andreas Bourani,Hey,2014,Alles beim Alten,2010,917198,Alles beim Alten by Andreas Bourani,,,"{'unreviewed_annotations': 0, 'hot': False}","Alles beim Alten LyricsHmmmm hmmmm
Heeee
Ich wollte raus
Aus meiner alten Gegend
Hab alles ausgetauscht
Und jetzt ein andres Leben
Dort saß ich fest
Doch auch hier kann mich nichts halten
Alles beim Alten!
Alles beim Alten!
Die Aussicht hier sah besser aus von weitem
Sie grellen Lichter bergen dunkle Schattenseiten
Ich hab gesucht
Doch schon wieder nach den falschen
Alles beim Alten!
Alles beim Alten!
Zwischen fremd und vertraut
Zwischen leise und laut
In Höh'n und Tiefen bin ich Zuhaus'
Vielleicht werd ich ein
Ewig Suchender sein
Ich gehör' vom ganzen Herzen dort hin
Wo ich nicht bin...
Ich häng nicht an den guten alten Zeiten
Den Weg zurück versuch ich tunlichst zu vermeiden
Alles haben ohne etwas zu behalten
Alles beim Alten!
Alles beim Alten!
Mit dem Leben gehn
In Bewegung bleiben
Sie mich nicht einhol'n lassen, die Vergänglichkeiten
Jedem Abschied neue Kräfte zu entfalten
Oooooh
Alles beim Alten!
Alles beim Alten!
Zwischen fremd und vertraut
Zwischen leise und laut
In Höh'n und Tiefen bin ich Zuhaus
Vielleicht werd ich ein
Ewig Suchender sein
Ich gehör' vom ganzen Herzen dort hin
Wo ich nicht bin
Wo ich nicht bin
You might also likeAlles beim Alten!
Alles beim Alten!
Zwischen fremd und vertraut
Zwischen leise und laut
In Höh'n und Tiefen bin ich Zuhaus
Vielleicht werd ich ein
Ewig Suchender sein
Ich gehör' vom ganzen Herzen dort hin
Wo ich nicht bin
Wo ich nicht bin
Wooooooooooo!
Vielleicht werde ich ein
Ewig Suchender sein
Ich gehör' vom ganzen Herzen dort hin
Wo ich nicht bin2Embed"
Pop,Andreas Bourani,Hey,2014,Hey,2010,1195808,Hey by Andreas Bourani,,,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 11362}","Hey LyricsHey!
Wenn das Leben grad zu allem schweigt
Dir noch eine Antwort schuldig bleibt
Dir nichts andres zuzurufen scheint, als Nein!
Es geht vorbei
Wenn der Sinn von allem sich nicht zeigt
Sich tarnt bis zu Unkenntlichkeit
Wenn etwas hilft mit Sicherheit, dann Zeit
Es geht vorbei
Es geht vorbei
Hey!
Sei nicht so hart zu dir selbst
Es ist okay, wenn du fällst
Auch wenn alles zerbricht
Geht es weiter für dich
Hey!
Sei nicht so hart zu dir selbst
Auch wenn dich gar nichts mehr hält
Du brauchst nur weiter zu gehn
Komm nicht auf Scherben zum stehn
Oh...
Wenn die Angst dich in die Enge treibt
Es für's Gegenhalten nicht mehr reicht
Du es einfach grad nicht besser weißt, dann sei
Es geht vorbei
Es geht vorbei
Wenn jeder Tag dem andern gleicht
Und ein Feuer der Gewohnheit weicht
Wenn Lieben grade Kämpfen heißt, dann bleib
Es geht vorbei
Es geht vorbei
Hey!
Sei nicht so hart zu dir selbst
Es ist okay, wenn du fällst
Auch wenn alles zerbricht
Geht es weiter für dich
You might also likeHey!
Sei nicht so hart zu dir selbst
Auch wenn dich gar nichts mehr hällt
Du brauchst nur weiter zu gehn
Komm nicht auf Scherben zum stehn
Hey!
Sei nicht so hart zu dir selbst
Es ist okay, wenn du fällst
Auch wenn alles zerbricht
Geht es weiter für dich
Hey!
Sei nicht so hart zu dir selbst
Auch wenn dich gar nichts mehr hällt
Du brauchst nur weiter zu gehn
Du brauchst nur weiter zu gehn
Mh...
Halt nicht fest
Lass dich fall'n
Halt nicht fest
Lass dich fall'n
Halt nicht fest
Halt nicht fest1Embed"
Pop,Andreas Bourani,Hey,2014,Ultraleicht,2010,998004,Ultraleicht by Andreas Bourani,,,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 7454}","Ultraleicht LyricsWir sind nur zwei Lichter, die für's selbe Feuer brennen
Die die gleichen Dinge lieben und die selben Schmerzen kennen
Wo bist du nur gewesen all' die wundervollen Jahre?
Ich hab' geglaubt, dass ich um dich zu finden die ganze Welt umfahre
Jetzt schwebst du aus dem Nichts in mein verdrehtes Leben
Und fühlst dich dabei an als hätt's dich immer schon gegeben
Es scheint in deiner Nähe gibt es weder Raum noch Zeit
Und Schwere weicht der Schwerelosigkeit
Mit dir, mit dir, mit dir
Fühl' ich mich ultraleicht
Mit dir, mit dir, mit dir
Fühl' ich mich ultraleicht
Du zeichnest mit zwei Fingern deine Lieblings-Comic-Helden
In den sternenhimmel und auf die weit entfernten Felsen
Wir trinken Vodka-Tonic, teilen die letzte Zigarette
Und rennen wie besessen in den Wellen um die Wette
Ein Feuerwerk zieht in der Ferne Farben in die Nacht
Und du siehst zu mir 'rüber als hätte ich's für dich gemacht
Mit dir, mit dir, mit dir
Fühl' ich mich ultraleicht
Mit dir, mit dir, mit dir
Fühl' ich mich ultraleicht
Ich hätte nichts dagegen die Sekunden einzufrieren
Um deine Leichtigkeit nicht zu verlieren
(Es bleibt für immer, für immer so leicht, so leicht)
Ich hätte nichts dagegen die Sekunden einzufrieren
Um deine Leichtigkeit nicht zu verlieren
(Es bleibt für immer, für immer so leicht, so leicht)
Mit dir, mit dir
Fühl' ich mich ultraleicht
Mit dir, mit dir, mit dir
Fühl' ich mich ultraleicht
Mit dir, mit dir, mit dir
Fühl' ich mich ultraleichtYou might also like1Embed"
Pop,Andreas Bourani,Hey,2014,Nimm meine Hand,2010,2258904,Nimm meine Hand by Andreas Bourani,,,"{'unreviewed_annotations': 0, 'hot': False}","Nimm meine Hand LyricsDu bist zu müde, zu farblos
Du fällst kaum auf im Grau der Stadt
Im Kopf sind nur Steine
Die irgendwer vergessen hat
Lass los was Dich festhält
Was Dich vom Abheben abhält
Nimm meine Hand!
Wir balancieren über Dächer und Städte
Wir lassen uns fallen
Und landen da wo der Wind uns hin trägt
Uns kann nichts passieren
Wir lassen alles was schwer ist einfach hier
Die Stadt frisst gern Träume
Sie hat auch deinen aufgesaugt
Es warten schon neue
Auf einen Träumer, der sich traut
Lass los was Dich festhält
Was Dich vom Abheben abhält
Nimm meine Hand!
Wir balancieren über Dächer und Städte
Wir lassen uns fallen
Und landen da wo der Wind uns hin trägt
Uns kann nichts passieren
Wir lassen alles was schwer ist einfach hier
Nimm meine Hand!
Wir balancieren über Dächer und Städte
Wir lassen uns fallen
Und landen da wo der Wind uns hin trägt
Uns kann nichts passieren
Wir lassen alles was schwer ist einfach hierYou might also likeEmbed"
Pop,Andreas Bourani,Hey,2014,Auf anderen Wegen,2010,522373,Auf anderen Wegen by Andreas Bourani,"{'year': 2014, 'month': 5, 'day': 9}","May 9, 2014","{'unreviewed_annotations': 13, 'hot': False, 'pageviews': 17238}","Auf anderen Wegen Lyrics

Hey
Dam, dam, dam, dam
Dam, dam, dam, dam

Du willst gehen, ich lieber springen
Wenn du redest, will ich singen
Du schlägst Wurzeln, ich muss fliegen
Wir haben die Stille um uns totgeschwiegen
Wo ist die Liebe geblieben?
Ich fühl' mich jung und du dich alt
So fallen wir um, uns fehlt der Halt
Wir müssen uns bewegen, ich bin dafür, du dagegen
Wir gehen auf anderen Wegen

Mein Herz schlägt schneller als deins
Sie schlagen nicht mehr wie eins
Wir leuchten heller allein
Vielleicht muss es so sein
Mein Herz schlägt schneller als deins
Sie schlagen nicht mehr wie eins
Wir leuchten heller allein
Vielleicht muss es so sein
Dam dam dam dam dam dam

Sind ein festgefahrenes Ritual, das immer stärker brennt
Und ich frage nicht mehr nach, was uns verbindet oder trennt
Weil ich weiß: Wir fahren weiter im Kreis
Wir müssen atmen, wieder wachsen
Bis die alten Schalen platzen
Und wo wir uns selbst begegnen, fallen wir mitten ins Leben
Wir gehen auf anderen Wegen
You might also like
Mein Herz schlägt schneller als deins
Sie schlagen nicht mehr wie eins
Wir leuchten heller allein
Vielleicht muss es so sein
Mein Herz schlägt schneller als deins
Sie schlagen nicht mehr wie eins
Wir leuchten heller allein
Vielleicht muss es so sein

Ich geb' dich frei
Ich werd' dich lieben
Bist ein Teil von mir geblieben
Geb' dich frei
Ich werd' dich lieben
Frei - ich werd' dich lieben
Dam dam dam dam dam dam dam dam dam dam dam dam

Mein Herz schlägt schneller als deins
Sie schlagen nicht mehr wie eins
Wir leuchten heller allein
Vielleicht muss es so sein
Mein Herz schlägt schneller als deins
Sie schlagen nicht mehr wie eins
Wir leuchten heller allein
Vielleicht muss es so sein
Vielleicht muss es so sein
Vielleicht muss es so sein
So sein, so sein, so sein
Dam dam dam dam dam dam dam dam2Embed"
Pop,Andreas Bourani,Hey,2014,Delirium,2010,2259006,Delirium by Andreas Bourani,,,"{'unreviewed_annotations': 0, 'hot': False}","Delirium LyricsDelirium Bist ein rausch auf dem Eis
Gefährlich schön und leicht
Eine Droge die Glück verheißt
So real und unerreicht
Du bist eine Euphorie
Man durchlebt doch bleibt sie nie
Sie vergeht nach kurzer Zeit
Nur mein Wunsch nach mehr verweilt
Es ist nicht leicht dir zu begegnen
Ich kann nichts dagegen tun
Ich schaff es nicht dich aufzugeben
Dabei tust du mir nicht gut
Ich hör dich in allen Liedern
Und kann nichts dagegen tun
Du bist mein Delirium
Du bist ein einziger Exzess
In dem man sich vergisst
Von dem man auch nicht lässt
Wenn man sich daran verbrennt
Hab nichts gesucht und nichts vermisst
Du kamst wie Fieber über mich
Bist ein Gefühl das mich zerfrisst
Kann nicht mit dir, nicht ohne dich
Es ist nicht leicht dir zu begegnen
Ich kann nichts dagegen tun
Ich schaff es nicht dich aufzugeben
Dabei tust du mir nicht gut
Ich hör dich in allen Liedern
Und kann nichts dagegen tun
Du bist mein Delirium
Ich will mehr, mehr
Ich hab noch nicht genug von dir
Gibt mir mehr, mehr
Ich hab noch nicht genug von dir
Mehr, mehr
Ich hab noch nicht genug von dir
Mehr, mehr, gib mir mehr
You might also likeEs ist nicht leicht dir zu begegnen
Ich kann nichts dagegen tun
Du bist mein Delirium
Es ist nicht leicht dir zu begegnen
Ich kann nichts dagegen tun
Ich schaff es nicht dich aufzugeben
Dabei tust du mir nicht gut
Ich hör dich in allen Liedern
Und kann nichts dagegen tun
Du bist mein Delirium
Du bist mein Delirium
Ohohooo mhmm...Embed"
Pop,Andreas Bourani,Hey,2014,Füreinander gemacht,2010,1039646,Füreinander gemacht by Andreas Bourani,,,"{'unreviewed_annotations': 0, 'hot': False}","Füreinander gemacht LyricsWir sollten eigentlich schlafen
Doch wir werden vermisst
Und jede offene Frage bleibt
Bis morgen so wie sie ist
Es ist als würden wir tauchen
Alles um uns ist verschwunden
Wir ham uns beide verlaufen
Und haben uns gefunden
Wir sind füreinander gemacht
Füreinander gemacht
Wir sind wie der Tag und die Nacht
Füreinander gemacht
Wie der Tag und die Nacht
Auch in den dunkelsten Ecken
Ist uns egal wo wir sind
Denn wenn wir bei uns bleiben
Komm' wir überall hin
Wir sind füreinander gemacht
Füreinander gemacht
Wir sind wie der Tag und die Nacht
Füreinander gemacht
Wir sind füreinander gemacht
Füreinander gemacht
Die Augen zu, die Augen aufgemacht
Und aus dem Traum nicht aufgewacht
Wir schweben beide mit der gleichen Kraft
In uns're Zukunft durch die Nacht
Ich lass' dich nicht mehr los heut' Nacht
Ich lass' dich nicht mehr los heut' Nacht
Ich lass dich nicht mehr los - heut Nacht
Wir sind füreinander gemacht
Füreinander gemacht
Wir sind wie der Tag und die Nacht
Füreinander gemacht
Wir sind füreinander gemacht
Füreinander gemacht
Wir sind wie der Tag und die Nacht
Füreinander gemacht
You might also likeWir sind füreinander gemachtEmbed"
Pop,Andreas Bourani,Hey,2014,Ein Ende nach dem andern,2010,1317875,Ein Ende nach dem andern by Andreas Bourani,,,"{'unreviewed_annotations': 0, 'hot': False}","Ein Ende nach dem andern LyricsIch glaub nicht an Liebe auf den ersten Blick
Und auch nicht, das es sowas wie Schicksal gibt
Doch in Deiner Nähe steht die Zeit still, steht die Zeit still
Denn Du bist die einzige, die ich wirklich will
Doch irgend etwas läuft hier schief, denn immer wenn ich bei dir lieg
Bist Du nur eine Nacht verliebt und alles was ich krieg:
Ein Ende nach dem andern, ein Ende nach dem Andern, ein Ende nach dem Andern, ein Ende nach dem Andern
Ich würd gern bleiben so wie jedes Mal
Und schon an der Tür wünscht ich mein Herz wär' aus Stahl
Weil ich dich schon auf der Treppe vermiss
Ich kann's kaum erwarten bis Du wieder bei mir bist
Doch irgend etwas läuft hier schief, denn immer wenn ich bei dir lieg
Bist Du nur eine Nacht verliebt.und alles was ich krieg:
Ein Ende nach dem andern, ein Ende nach dem andern, ein Ende nach dem andern, ein Ende nach dem andern
Ein Ende nach dem andern, andern, andern, nach dem andern. Ein Ende nach dem andern, ich krieg nur ein Ende nach dem andern
Oh oh oh oh
Oh oh oh
Oh oh oh oh, oh oh oh oh oh
Oh oh oh oh
Ein Ende nach dem andern, ein Ende nach dem andern, ein Ende nach dem andern, ein Ende nach dem andern
Ein Ende nach dem andern, nach dem andern, ein Ende nach dem andern, ich krieg nur ein Ende nach dem andernYou might also likeEmbed"
Pop,Andreas Bourani,Hey,2014,Was tut dir gut,2010,1045862,Was tut dir gut by Andreas Bourani,,,"{'unreviewed_annotations': 0, 'hot': False}","Was tut dir gut LyricsBrauchst du einen Mensch, der an dich glaubt
Der dich hällt und dir vertraut
Der deinen Worten Glauben schenkt
Dich in deine Richtung lenkt
Brauchst du einen Blick, der dir Hoffnung gibt
Der dir sagt, dass es weiter geht
Dass hinter`m Ende jemand steht
Und dich kommen sieht
Was tut dir gut, wo gehörst du hin
Weißt du, wo deine Wege sind
Kannst du dich finden, so wie ein Kind
Das nicht sucht, sondern beginnt
Was tut dir gut, wo gehörst du hin
Weißt du, wo deine Wege sind
Kannst du dich finden, so wie ein Kind
Das nicht sucht, sondern beginnt
Brauchst du ein Zeichen, ein kleines Licht
Vielleicht einen Freund, der mit dir spricht
Brauchst du ein Wunder, das dich heilt
Oder brauchst du einfach Zeit
Wohin würdest du gern gehn
Und was würdest du erzähln
Vielleicht würd` ich dich verstehn
Was tut dir gut, wo gehörst du hin
Weißt du, wo deine Wege sind
Kannst du dich finden, so wie ein Kind
Das nicht sucht, sondern beginnt
Was tut dir gut, wo gehörst du hin
Weißt du, wo deine Wege sind
Kannst du dich finden, so wie ein Kind
Das nicht sucht, sondern beginnt
Sag, kennst du das auch
Wenn du nicht mehr dran glaubst
Wenn du nicht mehr suchst
Bekommst du, was du brauchst
Und dann folgst du deiner Stimme
Dich lenken nur noch deine Sinne
Weil du Nichts vermisst
Weil du Nichts vermisst
You might also likeHey...
Was tut dir gut, wo gehörst du hin?
Weißt du, wo deine Wege sind?
Kannst du dich finden, so wie ein Kind?
Das nicht sucht, sondern beginnt
Was tut dir gut, wo gehörst du hin?
Weißt du, wo deine Wege sind?
Kannst du dich finden, so wie ein Kind?
Das nicht sucht, sondern beginnt
Oah, oah, oah ...
Was tut dir gut?
Oah...Embed"
Pop,Andreas Bourani,Hey,2014,Sein,2010,914314,Sein by Andreas Bourani,,,"{'unreviewed_annotations': 0, 'hot': False}","Sein LyricsIch habe einen Ausblick
Den man nie wieder vergisst
So wunderschön, dafür reichen Worte nicht
Ich habe Glück, denn ich muss mich nicht beeilen. Nichts dafür zu tun, um bedeutungsvoll zu sein
Um bedeutungsvoll zu sein
Die Berge ziehen am Horizont, wie Wellen übers Land. Sie nehmen mich bei sich auf so als wären wir verwandt
Ich sitze hier und atme leise, um all das nicht zu stören
Um unbemerkt für eine Weile zu allen zu gehören
Zu allen zu gehören
Hier bin ich mit mir verbunden
Hier leb ich in mich hinein
Hier gelingt es für Sekunden, mich von allen zu befreien. Hier ist meine Angst verschwunden
Hier bin ich mit mir allein. Ich bin im großen Grün versunken, hier um einfach nur zu sein
Lautlos zieht ein Falke in der Ferne seine Bahn, nur einmal so wie er zu fliegen, zu fallen ohne Fall
Ich stelle was ich fühle, über alles was ist weiß
Ich bin in mir daheim, hier schließt sich der Kreis, hier schließt sich der Kreis
Wenn keiner von Milliarden Steinen einen anderen gleicht, warum hab ich dann Zweifel an meiner Einzigartigkeit
Hier draussen finde ich mehr, als ich je geben kann
Ich bin so am leben, mir macht selbst sterben keine Angst
Oh, mir macht selbst sterben keine Angst
Hier bin ich mit mir verbunden
Hier leb ich in mich hinein
Hier gelingt es für Sekunden, mich von allen zu befreien. Hier ist meine Angst verschwunden
Hier bin ich mit mir allein. Ich bin im großen Grün versunken, hier um einfach nur zu sein, zu sein, zu seinYou might also likeEmbed"
